trait,fold,method,selection_method,lambda_label,lambda_div,repeat,repeat_seed,n_individuals,n_train_available,n_test,n_pcs,n_pcs_fit,alpha,pearson_r,mse_adj,avg_grm_target_obj,avg_grm_train_train_obj,objective_obj,selection_time_seconds,fit_time_seconds
thr_wing,2,random_pc_ridge,random,,,1,200015,4000,5069,564,4500,4500,40673.818606964225,0.36151110537413544,0.7986446022987366,-0.00019101763726915664,,,0.0,0.39430146804079413
thr_wing,2,random_pc_ridge,random,,,1,200015,4500,5069,564,4500,4500,40673.818606964225,0.3602954576206087,0.7966675162315369,-0.00018751784078986772,,,0.0,0.49854811397381127
thr_wing,2,random_pc_ridge,random,,,2,200016,500,5069,564,4500,4500,40673.818606964225,0.18329302035038592,0.9560671448707581,-0.00012456671156556596,,,0.0,0.036490970058366656
thr_wing,2,random_pc_ridge,random,,,2,200016,1000,5069,564,4500,4500,40673.818606964225,0.2207050312390522,0.913384199142456,-0.0001620729237456175,,,0.0,0.06355607183650136
thr_wing,2,random_pc_ridge,random,,,2,200016,1500,5069,564,4500,4500,40673.818606964225,0.26073709719846555,0.8931415677070618,-0.00016497301482220356,,,0.0,0.1038600190076977
thr_wing,2,random_pc_ridge,random,,,2,200016,2000,5069,564,4500,4500,40673.818606964225,0.2832977600154094,0.8746885657310486,-0.0001704883525563652,,,0.0,0.13816606299951673
thr_wing,2,random_pc_ridge,random,,,2,200016,2500,5069,564,4500,4500,40673.818606964225,0.2875770527771999,0.8543893098831177,-0.00017258305301755283,,,0.0,0.19657654711045325
thr_wing,2,random_pc_ridge,random,,,2,200016,3000,5069,564,4500,4500,40673.818606964225,0.31963291854463727,0.8321788311004639,-0.00017134514840732616,,,0.0,0.2548544309101999
thr_wing,2,random_pc_ridge,random,,,2,200016,3500,5069,564,4500,4500,40673.818606964225,0.3300755830785599,0.8297814726829529,-0.00017877856582340084,,,0.0,0.3125075788702816
thr_wing,2,random_pc_ridge,random,,,2,200016,4000,5069,564,4500,4500,40673.818606964225,0.3464249331292592,0.822546124458313,-0.000181155418888723,,,0.0,0.39453611988574266
