n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
20,0.1,shapley_mean,10,0.06438572938059524,0.05717803217671738,1.496777105331421,0.04065797549533143,10
20,0.1,shapley_mean,11,0.0569963725731901,0.06131569858384929,1.4988786816596984,0.04250227068156115,10
20,0.1,shapley_mean,12,0.05349998046173662,0.04854156027952695,1.4993502020835876,0.040284776936332346,10
20,0.1,shapley_mean,13,0.04743950260301643,0.055072200830894695,1.50474933385849,0.03961277825838254,10
20,0.1,shapley_mean,14,0.031157316176406546,0.055995827948867705,1.5145267486572265,0.038675325689377475,10
20,0.15,random_individual,0,0.08401730713278815,0.0185117361535364,1.4895442008972168,0.052208882334522894,50
20,0.15,random_individual,1,0.08436317754718135,0.02043876837813123,1.4893127107620239,0.05277266747777884,50
20,0.15,random_individual,2,0.08207654411632424,0.025971140950509893,1.4904261946678161,0.052901283071936187,50
20,0.15,random_individual,3,0.08254117809424966,0.030493407131053835,1.490062952041626,0.05346352219658435,50
20,0.15,random_individual,4,0.08583070156003707,0.03339837403348451,1.4889914441108703,0.052762140985875686,50
20,0.15,random_individual,5,0.08025432221673298,0.03460163206916679,1.4906670045852661,0.05322472062851139,50
20,0.15,random_individual,6,0.07995329220081385,0.03326306211422406,1.4909188055992126,0.05247790803514344,50
20,0.15,random_individual,7,0.08060043924331897,0.03837773366976503,1.491135175228119,0.05270500591005433,50
20,0.15,random_individual,8,0.07844749280138101,0.0436602518228714,1.4918648386001587,0.05292255361243477,50
20,0.15,random_individual,9,0.0741704768784201,0.048001181275614216,1.4929103207588197,0.05352963937593097,50
20,0.15,random_individual,10,0.06282702712380192,0.054085623934848996,1.4956431317329406,0.05261564603008592,50
20,0.15,random_individual,11,0.0588215675676227,0.054113569128383714,1.496174819469452,0.052933275187704604,50
20,0.15,random_individual,12,0.030723433475279095,0.06315301598854675,1.5017356061935425,0.05290175797892751,50
20,0.15,random_individual,13,0.020627260264012653,0.07652190346067823,1.5049226379394531,0.052636618384889075,50
20,0.15,random_individual,14,0.01729574629733826,0.07448472701033114,1.5115304470062256,0.05987118220028686,50
20,0.15,shapley_mean,0,0.08401730713278815,0.019316966863062345,1.4895442008972168,0.0544798846336645,10
20,0.15,shapley_mean,1,0.08685191841568382,0.016774925610693277,1.488423764705658,0.05309148438313901,10
20,0.15,shapley_mean,2,0.09404690052287816,0.017736261762981764,1.4859915733337403,0.05506760683874131,10
20,0.15,shapley_mean,3,0.09448127276641181,0.020006142498985417,1.4855047941207886,0.05505610149896038,10
20,0.15,shapley_mean,4,0.10677792894034258,0.01842573472023528,1.4816655278205872,0.052599551822752104,10
20,0.15,shapley_mean,5,0.0986548144299575,0.025587714223875554,1.4839584946632385,0.05591417922729586,10
20,0.15,shapley_mean,6,0.10181656519418944,0.021817177430745287,1.4827150106430054,0.05501697575727405,10
20,0.15,shapley_mean,7,0.1068849150494587,0.031787417353713605,1.480986201763153,0.0543143988243828,10
20,0.15,shapley_mean,8,0.09926119012791783,0.037163175712791506,1.4844702005386352,0.05440983395717399,10
20,0.15,shapley_mean,9,0.09198883508310275,0.040125681092760275,1.4866703033447266,0.05536263346072602,10
20,0.15,shapley_mean,10,0.08095990961143885,0.04190414503447647,1.4915457844734192,0.05438612824434097,10
20,0.15,shapley_mean,11,0.06940838857602538,0.05241213146813712,1.4942443132400514,0.054702546463839236,10
20,0.15,shapley_mean,12,0.03681508652898367,0.04446976406846674,1.4999690055847168,0.05185984284393297,10
20,0.15,shapley_mean,13,0.04163621020736743,0.04613448320020231,1.5020962357521057,0.05129836782422548,10
20,0.15,shapley_mean,14,0.041769244134774806,0.03281636603947076,1.5112655282020568,0.055441164402957384,10
20,0.2,random_individual,0,0.10254757691859648,0.023450292183670868,1.4910365104675294,0.05630742972207943,50
20,0.2,random_individual,1,0.1013907485414321,0.02688551819342386,1.4915806651115417,0.05641654895834485,50
20,0.2,random_individual,2,0.10050432867585254,0.02888749739319338,1.4917777729034425,0.05640835083810013,50
20,0.2,random_individual,3,0.10051298356424443,0.02923556152838424,1.4921714353561402,0.05657785099735886,50
20,0.2,random_individual,4,0.09676995955736256,0.031554168959562624,1.4934933972358704,0.0571422595204243,50
20,0.2,random_individual,5,0.09502188275636714,0.035793625497612,1.4941858983039855,0.05746969867388111,50
20,0.2,random_individual,6,0.09093148278520331,0.034786769393434544,1.495672779083252,0.0561167414400971,50
20,0.2,random_individual,7,0.09036835777408476,0.0319946782748745,1.4964050936698914,0.0546488457443891,50
20,0.2,random_individual,8,0.08549201940095452,0.033244771275799334,1.4978760194778442,0.052480452773828956,50
20,0.2,random_individual,9,0.07425992974515493,0.037322247036281425,1.5007260417938233,0.05182235685149073,50
20,0.2,random_individual,10,0.06457835262339122,0.044372125840207735,1.5036483788490296,0.05403677522287924,50
20,0.2,random_individual,11,0.052993897857471814,0.04952463950562156,1.506868531703949,0.054638509407458916,50
20,0.2,random_individual,12,0.036783698089463066,0.05419957550846628,1.5099500441551208,0.05424370312384993,50
20,0.2,random_individual,13,0.011536301579247359,0.05775171942869485,1.5162590909004212,0.05208206489590609,50
20,0.2,random_individual,14,0.005560298519591229,0.07366788128368974,1.5239061880111695,0.05505854449296867,50
20,0.2,shapley_mean,0,0.10254757691859648,0.02447034212696268,1.4910365104675294,0.05875671223186885,10
20,0.2,shapley_mean,1,0.10461643403662783,0.024527838248257026,1.4908160448074341,0.06058752745770724,10
20,0.2,shapley_mean,2,0.11372769780990828,0.028602430198274614,1.488893246650696,0.061455897314838186,10
20,0.2,shapley_mean,3,0.11980942916798795,0.027743977226161957,1.486015498638153,0.06082311943987773,10
20,0.2,shapley_mean,4,0.12596284677345704,0.03369418145398316,1.4849151849746705,0.06078370165073797,10
20,0.2,shapley_mean,5,0.1262730887389729,0.03505326417196222,1.4851991295814515,0.06102264740659527,10
20,0.2,shapley_mean,6,0.13574381731891302,0.033062237983482394,1.4827921509742736,0.05896902542243271,10
20,0.2,shapley_mean,7,0.13630577990168272,0.031814348011444775,1.4827625632286072,0.05865364886244959,10
