n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
25,0.15,random_individual,1,0.1628203351594802,0.039389228543915904,1.0236785161495208,0.04645050567351648,50
25,0.15,random_individual,2,0.15619405154436683,0.0414024320129943,1.0265227413177491,0.04755462898658405,50
25,0.15,random_individual,3,0.15385377573078668,0.041976742626491925,1.0279686558246612,0.046882846233463296,50
25,0.15,random_individual,4,0.14924947637276068,0.04494658481378152,1.0309091985225678,0.048466522786458445,50
25,0.15,random_individual,5,0.14531166150666552,0.04811004919121599,1.0332569622993468,0.049158293948019995,50
25,0.15,random_individual,6,0.1348963461505182,0.0548749080487158,1.037390375137329,0.049630287810928764,50
25,0.15,random_individual,7,0.1264237329569397,0.059809744365270846,1.041078028678894,0.049398707258666734,50
25,0.15,random_individual,8,0.1271934194986843,0.06748054860005119,1.0420181846618652,0.049443447770512655,50
25,0.15,random_individual,9,0.11180572533788709,0.0693516191808924,1.0473289787769318,0.04717600961389881,50
25,0.15,random_individual,10,0.090196509717578,0.07906696390118742,1.0538702499866486,0.04794526111262519,50
25,0.15,random_individual,11,0.07478539008209677,0.08128527260747109,1.0581854689121246,0.046659710899712416,50
25,0.15,random_individual,12,0.061052001211899895,0.08807630311798711,1.0624711072444917,0.04664713045690886,50
25,0.15,random_individual,13,0.053061923196511936,0.09412344548559298,1.0642127192020416,0.04698353455639071,50
25,0.15,random_individual,14,0.03866514216704492,0.0902148150321542,1.0701369142532349,0.049156509805447904,50
25,0.15,shapley_mean,0,0.16441455986082376,0.03528010298407722,1.0219094157218933,0.04829308312743089,10
25,0.15,shapley_mean,1,0.16130419302822252,0.035683399842986706,1.0237831354141236,0.048811773883425204,10
25,0.15,shapley_mean,2,0.14703417223701018,0.049547099902780944,1.030654913187027,0.049522883182649205,10
25,0.15,shapley_mean,3,0.12241625751726452,0.05055342511356944,1.0391093492507935,0.04813406325070466,10
25,0.15,shapley_mean,4,0.12681855411297308,0.04554340879382661,1.0394184947013856,0.050089528949432645,10
25,0.15,shapley_mean,5,0.13285562935245904,0.05999374022881803,1.0394240856170653,0.05024712770067239,10
25,0.15,shapley_mean,6,0.12862288560399499,0.060704818252281655,1.0410936534404756,0.050284673942622905,10
25,0.15,shapley_mean,7,0.11565941662874539,0.07491222619819603,1.0456253468990326,0.05584691091393933,10
25,0.15,shapley_mean,8,0.11679213392628499,0.063052416982305,1.0449773848056794,0.05552855080689374,10
25,0.15,shapley_mean,9,0.1221335445152308,0.05391412247295079,1.0444156169891357,0.050978002213510905,10
25,0.15,shapley_mean,10,0.12382052219289266,0.05225257639405852,1.044962352514267,0.05283646173461524,10
25,0.15,shapley_mean,11,0.09408999847748377,0.06564815558331032,1.0487630069255829,0.05488827800950325,10
25,0.15,shapley_mean,12,0.08236781280409813,0.08102091054529184,1.0516068458557128,0.05573490546369315,10
25,0.15,shapley_mean,13,0.06404327391732582,0.11014458455655202,1.0563258588314057,0.056972567589377396,10
25,0.15,shapley_mean,14,0.07176838860199736,0.10409936641977229,1.0620545268058776,0.044262423403390906,10
25,0.2,random_individual,0,0.1710149089099307,0.035619075022065856,0.9753442704677582,0.04937950795605177,50
25,0.2,random_individual,1,0.16658936628408608,0.04157029115261195,0.9774015569686889,0.049793981668782315,50
25,0.2,random_individual,2,0.1648540141430638,0.044016957584485726,0.9794099795818328,0.05110942963965791,50
25,0.2,random_individual,3,0.16092022032687417,0.04425398515561926,0.9813078248500824,0.05041657763942223,50
25,0.2,random_individual,4,0.15614030409703403,0.0481290469132916,0.9837796223163605,0.049411971002435634,50
25,0.2,random_individual,5,0.1419247412740432,0.04381376755902307,0.989271754026413,0.05188423426714893,50
25,0.2,random_individual,6,0.12465649913842933,0.057343210168713486,0.9944321644306183,0.05486090670117134,50
25,0.2,random_individual,7,0.11226957116234365,0.05641576370004422,0.9991689503192902,0.05474651396315684,50
25,0.2,random_individual,8,0.10102283505327776,0.056169394373145075,1.002814656496048,0.053618069925845356,50
25,0.2,random_individual,9,0.09505202019188042,0.05839297517647975,1.0062079012393952,0.05387585018656592,50
25,0.2,random_individual,10,0.098831794651071,0.06298364587369441,1.0060810244083405,0.05348065915305298,50
25,0.2,random_individual,11,0.0856142331536144,0.0762239157188785,1.0113092029094697,0.05674971385861099,50
