trait,method,target_island,target_island_name,repeat,repeat_seed,n_train_size,n_train,n_pcs,n_pcs_requested,alpha,pearson_r,mse_adj,fit_time_seconds,n_test
thr_tarsus,pevmean_ga_pc_ridge,10,Aldra,2,384616272,1000,1000,3500,3500,156026.34,0.06377779269266469,385.84344482421875,0.08427276499787695,173
thr_tarsus,pevmean_ga_pc_ridge,10,Aldra,3,675535670,1000,1000,3500,3500,156026.34,0.14511905008502216,388.0544738769531,0.0839831299999787,173
thr_tarsus,pevmean_ga_pc_ridge,10,Aldra,4,318666808,1000,1000,3500,3500,156026.34,0.01169924968374067,386.7457580566406,0.06839504399977159,173
thr_tarsus,pevmean_ga_pc_ridge,11,Leka,0,707858893,1000,1000,3500,3500,156026.34,0.22626351714753964,390.9396057128906,0.07569927599979565,583
thr_tarsus,pevmean_ga_pc_ridge,11,Leka,1,1546471740,1000,1000,3500,3500,156026.34,0.1732873051336733,392.1227111816406,0.20566076199975214,583
thr_tarsus,pevmean_ga_pc_ridge,11,Leka,2,1116023779,1000,1000,3500,3500,156026.34,0.22759868975553824,391.4266357421875,0.08621680500073126,583
thr_tarsus,pevmean_ga_pc_ridge,11,Leka,3,120389708,1000,1000,3500,3500,156026.34,0.18450479237127868,390.5772705078125,0.06777758799944422,583
thr_tarsus,pevmean_ga_pc_ridge,11,Leka,4,1716943757,1000,1000,3500,3500,156026.34,0.22590804838523515,390.5958557128906,0.06632995099789696,583
thr_tarsus,pevmean_ga_pc_ridge,12,Vega,0,1717623462,1000,1000,3500,3500,156026.34,0.15929529963961797,371.85693359375,0.08391838800162077,396
thr_tarsus,pevmean_ga_pc_ridge,12,Vega,1,1484484775,1000,1000,3500,3500,156026.34,0.16504404357013241,371.15673828125,0.12943171500228345,396
thr_tarsus,pevmean_ga_pc_ridge,12,Vega,2,1841682891,1000,1000,3500,3500,156026.34,0.19221997070557645,370.5560607910156,0.10266420999687398,396
thr_tarsus,pevmean_ga_pc_ridge,12,Vega,3,534724965,1000,1000,3500,3500,156026.34,0.16612225952189263,370.451416015625,0.10415425099927234,396
thr_tarsus,pevmean_ga_pc_ridge,12,Vega,4,1509915007,1000,1000,3500,3500,156026.34,0.23615704817666244,371.2779235839844,0.07540831900041667,396
thr_tarsus,pevmean_ga_pc_ridge,13,Vikna,0,343987298,1000,1000,3500,3500,156026.34,0.12802842932624922,382.744873046875,0.06683915899702697,583
thr_tarsus,pevmean_ga_pc_ridge,13,Vikna,1,881208126,1000,1000,3500,3500,156026.34,0.14301766618867812,382.791259765625,0.06682356999954209,583
thr_tarsus,pevmean_ga_pc_ridge,13,Vikna,2,1075204606,1000,1000,3500,3500,156026.34,0.15564575510433434,383.1599426269531,0.18580268599907868,583
