trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,n_components,alpha,ringnr,ringnumber,source_island,source_island_name,rank,pca_dist
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8904661,8904661,2,Træna,176,14.032027244567871
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8939372,8939372,7,Onøy og Lurøy,177,14.04603385925293
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8573603,8573603,5,Hestmannøy,178,14.048284530639648
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8N27096,8N27096,8,Lovund,179,14.062952995300293
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8M31944,8M31944,6,Indre Kvarøy,180,14.0851411819458
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8939603,8939603,5,Hestmannøy,181,14.208605766296387
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8M31485,8M31485,5,Hestmannøy,182,14.257420539855957
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8N72359,8N72359,4,Gjerøy,183,14.259523391723633
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8747974,8747974,5,Hestmannøy,184,14.262835502624512
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8730535,8730535,5,Hestmannøy,185,14.300618171691895
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8L89663,8L89663,4,Gjerøy,186,14.327250480651855
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8N06011,8N06011,2,Træna,187,14.379512786865234
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8M72935,8M72935,5,Hestmannøy,188,14.39081859588623
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8M72877,8M72877,5,Hestmannøy,189,14.404084205627441
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8M71531,8M71531,4,Gjerøy,190,14.434492111206055
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8N14980,8N14980,6,Indre Kvarøy,191,14.437840461730957
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8934405,8934405,8,Lovund,192,14.52020263671875
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8747062,8747062,9,Sleneset,193,14.529353141784668
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8681403,8681403,5,Hestmannøy,194,14.570631980895996
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8N27424,8N27424,4,Gjerøy,195,14.576156616210938
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8M31993,8M31993,1,Myken,196,14.625576972961426
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8N13981,8N13981,5,Hestmannøy,197,14.630434036254883
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8747757,8747757,7,Onøy og Lurøy,198,14.635993957519531
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8309285,8309285,5,Hestmannøy,199,14.641278266906738
body_mass,0,Nesøy,0,461311978,200,pca_source_topk,10,,8800617,8800617,5,Hestmannøy,200,14.641898155212402
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L19656,8L19656,3,Selvær,83,12.044251441955566
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L19856,8L19856,4,Gjerøy,15,9.07275676727295
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L19987,8L19987,4,Gjerøy,27,10.07346248626709
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L19992,8L19992,4,Gjerøy,146,13.381274223327637
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L26596,8L26596,6,Indre Kvarøy,93,12.225132942199707
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L30783,8L30783,5,Hestmannøy,59,11.194693565368652
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L48310,8L48310,5,Hestmannøy,21,9.573003768920898
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L48568,8L48568,7,Onøy og Lurøy,58,11.1908540725708
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L48609,8L48609,6,Indre Kvarøy,85,12.062163352966309
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L52932,8L52932,4,Gjerøy,99,12.348472595214844
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L52973,8L52973,4,Gjerøy,144,13.244078636169434
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L57882,8L57882,5,Hestmannøy,34,10.416717529296875
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L64901,8L64901,5,Hestmannøy,43,10.732836723327637
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L64923,8L64923,10,Aldra,148,13.418083190917969
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L64933,8L64933,5,Hestmannøy,156,13.610092163085938
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L89379,8L89379,5,Hestmannøy,124,12.794759750366211
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L89380,8L89380,5,Hestmannøy,17,9.207938194274902
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L89518,8L89518,5,Hestmannøy,151,13.46866226196289
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L89663,8L89663,4,Gjerøy,186,14.327250480651855
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L89722,8L89722,4,Gjerøy,82,12.033767700195312
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L89753,8L89753,5,Hestmannøy,79,11.951388359069824
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L89981,8L89981,7,Onøy og Lurøy,154,13.511149406433105
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M31282,8M31282,10,Aldra,1,6.955007553100586
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M31485,8M31485,5,Hestmannøy,182,14.257420539855957
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M31532,8M31532,5,Hestmannøy,57,11.188125610351562
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M31747,8M31747,5,Hestmannøy,5,7.81059455871582
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M31862,8M31862,4,Gjerøy,155,13.548559188842773
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M31872,8M31872,5,Hestmannøy,31,10.36989688873291
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M31926,8M31926,5,Hestmannøy,133,12.963150978088379
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M31928,8M31928,5,Hestmannøy,24,9.969067573547363
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M31935,8M31935,4,Gjerøy,40,10.605772018432617
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M31954,8M31954,4,Gjerøy,102,12.461389541625977
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M31968,8M31968,5,Hestmannøy,35,10.482263565063477
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M31969,8M31969,5,Hestmannøy,55,11.014229774475098
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M71247,8M71247,4,Gjerøy,130,12.923893928527832
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8L64182,8L64182,7,Onøy og Lurøy,168,13.891096115112305
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M71505,8M71505,10,Aldra,36,10.49197769165039
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M71507,8M71507,10,Aldra,131,12.933178901672363
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M71511,8M71511,1,Myken,147,13.401310920715332
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M71521,8M71521,1,Myken,138,13.120644569396973
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M31944,8M31944,6,Indre Kvarøy,180,14.0851411819458
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M72859,8M72859,10,Aldra,47,10.780085563659668
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8M72990,8M72990,4,Gjerøy,12,8.870856285095215
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N05535,8N05535,7,Onøy og Lurøy,8,7.971114158630371
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N05796,8N05796,10,Aldra,46,10.779973983764648
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N05846,8N05846,5,Hestmannøy,25,9.994386672973633
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N06813,8N06813,6,Indre Kvarøy,139,13.131417274475098
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N13423,8N13423,9,Sleneset,170,13.924367904663086
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N13970,8N13970,5,Hestmannøy,101,12.421320915222168
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N14031,8N14031,5,Hestmannøy,161,13.695602416992188
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N14792,8N14792,6,Indre Kvarøy,18,9.229331970214844
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N14801,8N14801,2,Træna,110,12.544242858886719
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N14905,8N14905,6,Indre Kvarøy,7,7.882309436798096
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N14924,8N14924,5,Hestmannøy,53,10.972406387329102
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N14951,8N14951,4,Gjerøy,60,11.205484390258789
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N14953,8N14953,6,Indre Kvarøy,74,11.726493835449219
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N14992,8N14992,4,Gjerøy,37,10.514385223388672
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N27096,8N27096,8,Lovund,179,14.062952995300293
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N27315,8N27315,5,Hestmannøy,32,10.373534202575684
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N27320,8N27320,6,Indre Kvarøy,129,12.91034984588623
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N27333,8N27333,4,Gjerøy,111,12.58103084564209
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N27409,8N27409,10,Aldra,52,10.954774856567383
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N27411,8N27411,5,Hestmannøy,41,10.711591720581055
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N27800,8N27800,2,Træna,45,10.742684364318848
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N27881,8N27881,5,Hestmannøy,143,13.218550682067871
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N27916,8N27916,5,Hestmannøy,19,9.373297691345215
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N27959,8N27959,5,Hestmannøy,141,13.151806831359863
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N28001,8N28001,2,Træna,173,13.96440601348877
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N28002,8N28002,2,Træna,62,11.355108261108398
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N28375,8N28375,8,Lovund,116,12.685012817382812
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N28483,8N28483,2,Træna,171,13.931180000305176
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N28738,8N28738,2,Træna,104,12.479928970336914
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N28781,8N28781,5,Hestmannøy,28,10.184425354003906
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N28940,8N28940,8,Lovund,72,11.670065879821777
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N42256,8N42256,5,Hestmannøy,61,11.307324409484863
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N42501,8N42501,5,Hestmannøy,2,7.305502414703369
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N42503,8N42503,5,Hestmannøy,71,11.629853248596191
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N42505,8N42505,5,Hestmannøy,100,12.377580642700195
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N42507,8N42507,5,Hestmannøy,98,12.315051078796387
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N42509,8N42509,5,Hestmannøy,63,11.361855506896973
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N42522,8N42522,5,Hestmannøy,118,12.706430435180664
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N42729,8N42729,5,Hestmannøy,6,7.882079124450684
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N42731,8N42731,4,Gjerøy,162,13.695952415466309
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N42923,8N42923,4,Gjerøy,159,13.65378475189209
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N42931,8N42931,5,Hestmannøy,117,12.703289985656738
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N72359,8N72359,4,Gjerøy,183,14.259523391723633
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N72490,8N72490,3,Selvær,164,13.748716354370117
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N72724,8N72724,5,Hestmannøy,92,12.209877014160156
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N72965,8N72965,2,Træna,42,10.723235130310059
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N73082,8N73082,6,Indre Kvarøy,158,13.644267082214355
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N73097,8N73097,5,Hestmannøy,128,12.904584884643555
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N87066,8N87066,5,Hestmannøy,123,12.79454517364502
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8N87245,8N87245,2,Træna,66,11.471007347106934
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8P11051,8P11051,9,Sleneset,65,11.460433959960938
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8P11321,8P11321,4,Gjerøy,137,13.061233520507812
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8P11581,8P11581,5,Hestmannøy,122,12.780917167663574
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8P11964,8P11964,5,Hestmannøy,115,12.66462516784668
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8P14075,8P14075,5,Hestmannøy,67,11.494158744812012
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8P14604,8P14604,7,Onøy og Lurøy,84,12.057546615600586
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8P26526,8P26526,9,Sleneset,33,10.403629302978516
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8168632,8168632,7,Onøy og Lurøy,125,12.796568870544434
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8168635,8168635,5,Hestmannøy,174,14.004337310791016
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8168642,8168642,5,Hestmannøy,70,11.558005332946777
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8168644,8168644,5,Hestmannøy,97,12.28337574005127
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8168769,8168769,5,Hestmannøy,126,12.87760066986084
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8168771,8168771,5,Hestmannøy,105,12.496526718139648
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8309128,8309128,5,Hestmannøy,4,7.431020259857178
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8573603,8573603,5,Hestmannøy,178,14.048284530639648
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8573966,8573966,5,Hestmannøy,3,7.339982986450195
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8598614,8598614,6,Indre Kvarøy,20,9.54332160949707
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8681001,8681001,4,Gjerøy,16,9.125829696655273
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8681024,8681024,5,Hestmannøy,78,11.941991806030273
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8681053,8681053,4,Gjerøy,86,12.063526153564453
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8681063,8681063,9,Sleneset,134,13.002089500427246
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8681098,8681098,6,Indre Kvarøy,96,12.260848045349121
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8681370,8681370,5,Hestmannøy,136,13.053572654724121
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8681371,8681371,5,Hestmannøy,103,12.477898597717285
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8681436,8681436,6,Indre Kvarøy,22,9.645689964294434
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8730451,8730451,1,Myken,119,12.716523170471191
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8730535,8730535,5,Hestmannøy,185,14.300618171691895
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8732298,8732298,8,Lovund,140,13.146760940551758
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8732646,8732646,5,Hestmannøy,127,12.897798538208008
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8732667,8732667,2,Træna,48,10.818598747253418
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8732681,8732681,4,Gjerøy,152,13.477280616760254
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8732685,8732685,5,Hestmannøy,169,13.909534454345703
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8747135,8747135,3,Selvær,11,8.868916511535645
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8747218,8747218,5,Hestmannøy,153,13.489194869995117
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8747229,8747229,5,Hestmannøy,51,10.94985580444336
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8747256,8747256,6,Indre Kvarøy,29,10.209814071655273
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8747300,8747300,8,Lovund,166,13.778894424438477
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8747417,8747417,1,Myken,149,13.422856330871582
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8747517,8747517,5,Hestmannøy,132,12.948232650756836
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8747519,8747519,5,Hestmannøy,26,10.057150840759277
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8747603,8747603,4,Gjerøy,77,11.874821662902832
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8747689,8747689,2,Træna,109,12.528603553771973
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8747729,8747729,5,Hestmannøy,163,13.711347579956055
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8747740,8747740,6,Indre Kvarøy,23,9.7878999710083
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8747758,8747758,5,Hestmannøy,64,11.437457084655762
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8747777,8747777,5,Hestmannøy,9,8.579426765441895
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8747974,8747974,5,Hestmannøy,184,14.262835502624512
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8800059,8800059,4,Gjerøy,121,12.755882263183594
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8800060,8800060,4,Gjerøy,14,9.015737533569336
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8800075,8800075,5,Hestmannøy,38,10.558797836303711
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8800336,8800336,7,Onøy og Lurøy,88,12.110591888427734
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8800341,8800341,7,Onøy og Lurøy,106,12.503315925598145
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8800353,8800353,5,Hestmannøy,50,10.878490447998047
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8800368,8800368,1,Myken,90,12.162032127380371
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8800405,8800405,5,Hestmannøy,54,11.010287284851074
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8800441,8800441,4,Gjerøy,30,10.342825889587402
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8800512,8800512,5,Hestmannøy,94,12.228373527526855
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8857226,8857226,6,Indre Kvarøy,175,14.027066230773926
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8866752,8866752,5,Hestmannøy,160,13.673664093017578
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8887233,8887233,5,Hestmannøy,114,12.629364013671875
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8887411,8887411,6,Indre Kvarøy,150,13.42720890045166
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8904661,8904661,2,Træna,176,14.032027244567871
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8917814,8917814,3,Selvær,10,8.642586708068848
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8917940,8917940,8,Lovund,39,10.602987289428711
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8917944,8917944,8,Lovund,81,12.010965347290039
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8917953,8917953,2,Træna,44,10.733683586120605
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8917968,8917968,8,Lovund,80,12.009476661682129
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8934285,8934285,7,Onøy og Lurøy,167,13.801164627075195
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8934531,8934531,1,Myken,13,8.934332847595215
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8939031,8939031,7,Onøy og Lurøy,73,11.672286033630371
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8939052,8939052,5,Hestmannøy,112,12.599270820617676
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8939163,8939163,6,Indre Kvarøy,91,12.163260459899902
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8939196,8939196,5,Hestmannøy,108,12.527862548828125
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8939352,8939352,5,Hestmannøy,142,13.203519821166992
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8939372,8939372,7,Onøy og Lurøy,177,14.04603385925293
body_mass,0,Nesøy,0,461311978,186,pca_source_alpha,10,1.0,8939574,8939574,6,Indre Kvarøy,75,11.77087116241455
