n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
10,0.2,random_individual,2,0.3436449120364287,0.05495484359753901,0.8981903493404388,0.04092170524464712,50
10,0.2,random_individual,3,0.33712344803919936,0.057245787469796264,0.90194788813591,0.04042825551665332,50
10,0.2,random_individual,4,0.32704438905738115,0.06143697158281825,0.9081639134883881,0.04254209789344883,50
10,0.2,random_individual,5,0.3125631233323396,0.06705653134393463,0.9155916428565979,0.04210796689818663,50
10,0.2,random_individual,6,0.30153102733423964,0.06777586817846955,0.9218133676052094,0.042587462795263986,50
10,0.2,random_individual,7,0.2895981029932345,0.07023834644090779,0.9280677378177643,0.0419063189334826,50
10,0.2,random_individual,8,0.26657168334274034,0.07778973986545401,0.9408862996101379,0.044380086622044235,50
10,0.2,random_individual,9,0.25282084864102594,0.08298599791980747,0.9472048962116242,0.044376589851634556,50
10,0.2,random_individual,10,0.23225994419581902,0.07878413625090006,0.9555679929256439,0.04342757470970681,50
10,0.2,random_individual,11,0.19885431453375607,0.08335551083466483,0.9666845989227295,0.04311226287786802,50
10,0.2,random_individual,12,0.16413565138665512,0.09258992549055221,0.9814525020122528,0.039775956375966655,50
10,0.2,random_individual,13,0.1364670712891175,0.09339190081394255,0.9907220065593719,0.03816452595734615,50
